Order ID,Product ID,Product Name,Category,Sub-Category,Price
US-2016-166660,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs,108.792
US-2016-166660,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,48.58
CA-2014-100916,FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,Furniture,Tables,147.83
CA-2016-138597,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,187.98000000000002
CA-2015-142734,FUR-CH-10003968,Novimex Turbo Task Chair,Furniture,Chairs,63.882
CA-2017-122945,FUR-FU-10001196,DAX Cubicle Frames - 8x10,Furniture,Furnishings,5.77
CA-2016-158778,FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",Furniture,Furnishings,6.4719999999999995
CA-2016-158778,FUR-CH-10001146,"Global Task Chair, Black",Furniture,Chairs,35.623
CA-2016-158778,FUR-CH-10000309,Global Comet Stacking Arm Chair,Furniture,Chairs,295.757
CA-2016-101791,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,8.392
CA-2016-101791,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,2.792
CA-2015-113740,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,4.97
CA-2017-151225,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Furniture,Tables,189.576
US-2014-144078,FUR-CH-10002335,Hon GuestStacker Chair,Furniture,Chairs,181.336
CA-2015-136805,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,8.37
CA-2014-162089,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,Chairs,18.186
US-2017-158526,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,150.98
US-2017-158526,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,300.98
US-2017-158526,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,86.25
CA-2017-104885,FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,220.98
CA-2015-161452,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,297.408
CA-2016-138968,FUR-CH-10000309,Global Comet Stacking Arm Chair,Furniture,Chairs,338.008
CA-2015-101889,FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,172.11
CA-2015-107685,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,20.24
US-2014-120740,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,46.94
CA-2014-105417,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,25.575999999999997
CA-2014-151967,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,32.48
CA-2015-130974,FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,170.98
CA-2015-130974,FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,12.99
CA-2015-130974,FUR-TA-10004619,Hon Non-Folding Utility Tables,Furniture,Tables,111.517
CA-2014-133592,FUR-BO-10000362,Sauder Inglewood Library Bookcases,Furniture,Bookcases,170.98
CA-2014-133592,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,100.98
CA-2016-169838,FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,174.29
US-2017-128951,FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,290.98
CA-2016-118899,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Furniture,Chairs,23.984
CA-2017-151799,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,263.291
CA-2016-114601,FUR-TA-10004147,Hon 4060 Series Tables,Furniture,Tables,111.96
CA-2017-139353,FUR-FU-10001876,"Computer Room Manger, 14""",Furniture,Furnishings,25.983999999999998
CA-2015-139374,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,179.886
CA-2017-104850,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,72.784
CA-2015-133242,FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings,20.28
CA-2015-158323,FUR-FU-10001546,Dana Swing-Arm Lamps,Furniture,Furnishings,8.544
CA-2017-112844,FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,Furnishings,51.65
US-2017-118941,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs,355.98
CA-2016-162236,FUR-TA-10002533,BPI Conference Tables,Furniture,Tables,87.63
US-2016-117037,FUR-FU-10004973,Flat Face Poster Frame,Furniture,Furnishings,7.5360000000000005
CA-2017-166184,FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs,69.282
CA-2014-143637,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,20.24
CA-2016-134334,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,183.477
CA-2016-134334,FUR-FU-10003274,Regeneration Desk Collection,Furniture,Furnishings,1.76
US-2017-109316,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Bookcases,748.833
CA-2014-125150,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,46.576
CA-2015-127327,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,90.882
CA-2015-137302,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,Chairs,21.312
CA-2015-106257,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,120.784
CA-2015-149083,FUR-CH-10004289,Global Super Steno Chair,Furniture,Chairs,76.784
US-2014-137869,FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,296.18
US-2017-123834,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables,31.101
CA-2016-128706,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,8.096
CA-2015-143364,FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,Chairs,220.96
CA-2015-143364,FUR-BO-10001608,"Hon Metal Bookcases, Black",Furniture,Bookcases,21.294
CA-2016-101672,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,228.784
CA-2016-160241,FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furniture,Furnishings,60.544
CA-2016-155747,FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables,168.588
CA-2017-118017,FUR-FU-10004351,Staple-based wall hangings,Furniture,Furnishings,7.792000000000001
CA-2017-118017,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,3.344
CA-2017-118017,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,16.192
CA-2016-148684,FUR-FU-10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,Furnishings,68.77000000000001
CA-2017-128363,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,31.984
CA-2017-128363,FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,Chairs,211.824
CA-2016-149762,FUR-TA-10004147,Hon 4060 Series Tables,Furniture,Tables,89.568
CA-2016-149762,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,102.833
CA-2016-167605,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Furnishings,15.172
CA-2015-110891,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,86.093
CA-2017-120404,FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings,16.99
CA-2017-167549,FUR-TA-10004767,Safco Drafting Table,Furniture,Tables,49.686
US-2016-168095,FUR-CH-10004886,Bevis Steel Folding Chairs,Furniture,Chairs,76.76
CA-2016-146325,FUR-CH-10001146,"Global Task Chair, Black",Furniture,Chairs,40.712
CA-2014-131009,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,60.375
CA-2014-131009,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,10.592
CA-2017-131807,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs,108.792
CA-2017-131807,FUR-FU-10004666,DAX Clear Channel Poster Frame,Furniture,Furnishings,14.580000000000002
CA-2017-131807,FUR-TA-10004086,KI Adjustable-Height Table,Furniture,Tables,68.784
CA-2016-157707,FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Furniture,Bookcases,30.294
CA-2016-157707,FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",Furniture,Chairs,120.784
US-2015-126753,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,84.784
CA-2014-113383,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,50.980000000000004
US-2015-165743,FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,Bookcases,24.294
US-2017-105998,FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,139.432
US-2014-148194,FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,1.74
CA-2014-143210,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,15.280000000000001
CA-2014-143210,FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings,4.91
CA-2015-110863,FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,Chairs,264.78000000000003
CA-2017-120168,FUR-FU-10000732,Eldon 200 Class Desk Accessories,Furniture,Furnishings,6.28
US-2014-131870,FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings,10.112
CA-2014-129189,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,131.58599999999998
CA-2015-132465,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,105.34
CA-2016-158806,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,7.692
CA-2015-119690,FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Furniture,Furnishings,8.376
CA-2017-109393,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,145.333
CA-2017-121489,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,64.784
US-2017-133081,FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings,26.72
CA-2014-144974,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,21.184
CA-2015-121188,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,153.833
CA-2015-121188,FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings,2.08
US-2015-160563,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,2.67
CA-2017-151750,FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furniture,Furnishings,28.284
CA-2017-151750,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Furniture,Chairs,77.686
CA-2015-106187,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furniture,Furnishings,9.14
CA-2016-105753,FUR-FU-10000246,Aluminum Document Frame,Furniture,Furnishings,12.22
CA-2017-133046,FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,7.96
CA-2017-159149,FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,89.0664
US-2017-167570,FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs,53.886
CA-2017-160122,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,Chairs,63.693
CA-2016-130393,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,49.686
CA-2016-130393,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,42.623
CA-2017-101014,FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings,49.34
US-2017-106551,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,131.586
CA-2016-116722,FUR-FU-10001934,Magnifier Swing Arm Lamp,Furniture,Furnishings,20.98
CA-2016-116722,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,150.384
US-2017-150070,FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,Chairs,80.784
CA-2017-157350,FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",Furniture,Furnishings,12.991999999999999
CA-2015-131352,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings,24.26
CA-2016-118073,FUR-TA-10002533,BPI Conference Tables,Furniture,Tables,80.3275
CA-2014-103219,FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",Furniture,Furnishings,6.28
CA-2016-100993,FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,139.432
CA-2014-167997,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,70.98
CA-2016-131296,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,119.686
CA-2016-134138,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,113.98
CA-2015-168207,FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,16.16
CA-2015-168207,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,170.833
CA-2016-144148,FUR-TA-10002774,Laminate Occasional Tables,Furniture,Tables,123.304
CA-2017-107174,FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,290.97999999999996
CA-2017-107174,FUR-CH-10003312,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs,224.784
CA-2015-112767,FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,69.375
CA-2015-119879,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables,156.588
CA-2017-155642,FUR-FU-10004973,Flat Face Poster Frame,Furniture,Furnishings,7.5360000000000005
CA-2017-155642,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,1.892
CA-2015-136728,FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,42.518
US-2017-155866,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,46.94
CA-2015-141327,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,167.872
CA-2015-114811,FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,Furnishings,3.94
CA-2015-114811,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,288.882
CA-2015-122266,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,191.5155
CA-2016-116337,FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings,8.892
CA-2014-120775,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,10.592
CA-2016-123050,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,41.32
CA-2016-162355,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,180.98
CA-2017-102204,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables,233.3155
CA-2017-102204,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,560.784
CA-2017-103065,FUR-FU-10000175,DAX Wood Document Frame.,Furniture,Furnishings,10.984
CA-2014-109897,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,28.48
CA-2015-140221,FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings,2.356
CA-2017-121790,FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,69.375
CA-2016-169670,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs,320.382
CA-2016-139549,FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs,96.784
CA-2017-134810,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,69.0
CA-2015-154284,FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,Furnishings,17.252
US-2015-158911,FUR-FU-10003829,Stackable Trays,Furniture,Furnishings,2.464
US-2017-167318,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,120.78399999999999
CA-2017-135419,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables,121.592
CA-2014-168312,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Furniture,Tables,125.503
US-2017-105935,FUR-FU-10002157,Artistic Insta-Plaque,Furniture,Furnishings,15.68
CA-2014-161508,FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Chairs,170.78599999999997
CA-2016-153269,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,70.97999999999999
CA-2017-135076,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,72.784
US-2014-155544,FUR-FU-10001473,DAX Wood Document Frame,Furniture,Furnishings,10.984
US-2014-155544,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,Chairs,72.792
US-2015-115238,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,6.279999999999999
US-2015-115238,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,9.48
US-2015-115238,FUR-FU-10001025,"Eldon Imˆge Series Desk Accessories, Clear",Furniture,Furnishings,4.86
CA-2017-132199,FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,16.224
CA-2017-132199,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Furniture,Tables,74.694
CA-2016-163174,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings,62.18
CA-2017-147207,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables,182.68599999999998
CA-2016-118745,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,300.904
CA-2016-163972,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,60.333
CA-2016-113726,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,27.42
CA-2016-163048,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,60.375
CA-2017-110625,FUR-FU-10001473,DAX Wood Document Frame,Furniture,Furnishings,13.73
CA-2016-142594,FUR-FU-10002045,"Executive Impressions 14""",Furniture,Furnishings,22.23
CA-2016-142594,FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,122.003
CA-2017-120061,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs,77.686
CA-2015-110814,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,54.882
CA-2017-140480,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,20.98
CA-2017-140480,FUR-FU-10001057,Tensor Track Tree Floor Lamp,Furniture,Furnishings,19.99
CA-2016-130820,FUR-TA-10001768,Hon Racetrack Conference Tables,Furniture,Tables,157.506
CA-2017-132290,FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Tables,233.352
CA-2017-118199,FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,286.85
CA-2017-150091,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,20.24
CA-2017-150091,FUR-BO-10003404,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,Bookcases,430.98
CA-2016-118129,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,60.784000000000006
CA-2017-155621,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,27.419999999999998
US-2014-127635,FUR-FU-10000550,Stacking Trays by OIC,Furniture,Furnishings,1.9920000000000002
CA-2017-125451,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,60.186
CA-2017-125451,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings,8.75
CA-2017-125451,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,105.34
CA-2017-125451,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,212.63199999999998
CA-2016-125087,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,86.093
CA-2016-125087,FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,25.576
US-2017-118556,FUR-CH-10001146,"Global Task Chair, Black",Furniture,Chairs,35.623
US-2016-164196,FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables,446.49
US-2017-132031,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,96.784
US-2017-132031,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,25.983999999999998
CA-2017-142391,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,19.98
CA-2016-158841,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,2.6700000000000004
CA-2015-102316,FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs,61.584
CA-2016-109400,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,91.686
CA-2016-144645,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,36.892
CA-2017-149720,FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings,5.056
CA-2017-118003,FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,12.99
CA-2017-118003,FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,60.74
CA-2017-118003,FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,Chairs,100.98
CA-2016-141887,FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings,3.928
CA-2017-161172,FUR-FU-10003424,Nu-Dell Oak Frame,Furniture,Furnishings,8.544
CA-2017-137624,FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,120.712
CA-2016-156748,FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,Chairs,129.99
CA-2015-157287,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,60.375
CA-2016-119074,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,20.24
CA-2016-119074,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,9.98
CA-2015-126186,FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,Furniture,Furnishings,6.16
CA-2016-102092,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,150.98
CA-2016-132829,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,1.164
CA-2016-123540,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,290.98
US-2017-108315,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings,36.784
CA-2017-106747,FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,102.3
CA-2017-146164,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,303.76
CA-2014-130673,FUR-FU-10003489,Contemporary Borderless Frame,Furniture,Furnishings,3.4440000000000004
CA-2017-101700,FUR-FU-10001025,"Eldon Imˆge Series Desk Accessories, Clear",Furniture,Furnishings,3.888
CA-2014-151946,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,28.48
CA-2014-151946,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,176.784
CA-2014-151946,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,6.98
CA-2017-117513,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,57.096000000000004
US-2017-119319,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,6.112
CA-2015-164084,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,240.588
CA-2016-107783,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,35.489999999999995
CA-2017-159793,FUR-BO-10001798,Bush Somerset Collection Bookcase,Furniture,Bookcases,65.49
CA-2017-151281,FUR-FU-10000397,Luxo Economy Swing Arm Lamp,Furniture,Furnishings,19.94
CA-2015-108259,FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings,4.712
CA-2016-113341,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,64.784
US-2015-131842,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,48.712
CA-2014-142769,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,4.7299999999999995
CA-2017-124765,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,144.784
CA-2015-131856,FUR-FU-10000175,DAX Wood Document Frame.,Furniture,Furnishings,5.492
CA-2017-126634,FUR-FU-10004973,Flat Face Poster Frame,Furniture,Furnishings,18.84
US-2014-159611,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,60.784
CA-2017-163265,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,200.186
